identifier,pos x,pos y,pos z,status
163352,-4.645394,-0.8171129,-0.4012065,success
163359,-4.549451,-0.8239353,-0.4597745,success
163400,-4.551991,-0.8130155,-0.2319719,success
163401,-4.499684,-0.8137258,-0.2207287,success
163402,-4.393687,-0.8119426,-0.1944566,success
163410,-4.375456,-0.8222441,-0.2041002,success
163411,-4.50913,-0.8133605,-0.23393,success
163421,-4.33086,-0.8107497,-0.2053039,success
163423,-4.328886,-0.8096132,-0.215379,success
163426,-4.384208,-0.8189922,-0.2414718,success
163434,-4.63757,-0.8094522,-0.3144879,success
163456,-4.444429,-0.8110481,-0.3362129,success
163481,-4.607617,-0.7915191,-0.4228565,success
163511,-4.509115,-0.8037459,-0.3336484,success
163523,-4.524858,-0.814462,-0.2978893,success
163524,-4.4835,-0.8150908,-0.2708865,success
161703,-4.563945,-0.8135725,-0.4473796,success
162174,-4.63388,-0.8209397,-0.4553415,success
162470,-4.160687,-0.8201483,-0.4622464,success
163335,-4.46858,-0.7973903,-0.6393961,success
163361,-4.345058,-0.8068715,-0.434788,success
163365,-4.341064,-0.8040915,-0.4822604,success
163394,-4.462986,-0.8045514,-0.5336362,success
163397,-4.623363,-0.8075139,-0.5774472,success
163406,-4.284593,-0.8107187,-0.4755013,success
163442,-4.467482,-0.8105509,-0.473673,success
163461,-4.341055,-0.8115339,-0.3388332,success
163463,-4.311337,-0.8166477,-0.3975117,success
163471,-4.245586,-0.8179677,-0.336672,success
163472,-4.237913,-0.8220314,-0.3378688,success
163474,-4.284563,-0.8153543,-0.3530726,success
163488,-4.426553,-0.8174426,-0.5550193,success
163526,-4.304115,-0.808297,-0.2159584,success
163541,-4.651009,-0.8617814,-0.3492815,success
163543,-4.343975,-0.8116072,-0.2457595,success
163548,-4.495108,-0.8114247,-0.3625139,success
163549,-4.418108,-0.8114516,-0.3474089,success
163579,-4.638988,-0.8189749,-0.2774418,success
163583,-4.401998,-0.8152186,-0.2245639,success
163589,-4.339687,-0.8090808,-0.2472161,success
163595,-4.555368,-0.8196705,-0.3293007,success
163606,-4.643806,-0.818867,-0.4008848,success
163608,-4.516854,-0.8147828,-0.3859955,success
163612,-4.331619,-0.8086631,-0.3421018,success
163615,-4.629806,-0.8150396,-0.4454631,success
163632,-4.338693,-0.8065441,-0.3392349,success
163654,-4.286373,-0.8200683,-0.2442152,success
163666,-4.334903,-0.8074538,-0.2695059,success
163703,-4.505647,-0.7705485,-0.3361788,success
162368,-4.419697,-0.8135507,-0.2038737,success
163344,-4.171267,-0.7966631,-0.5330292,success
163369,-4.190283,-0.8074407,-0.5122854,success
163374,-4.281939,-0.8172285,-0.5363324,success
163535,-4.379353,-0.8059275,-0.655378,success
163537,-4.272892,-0.8005154,-0.6073586,success
163555,-4.340834,-0.8125919,-0.3873297,success
163610,-4.281203,-0.8082954,-0.4454767,success
163616,-4.677943,-0.8139341,-0.5485892,success
163641,-4.690157,-0.8160986,-0.4921204,success
163646,-4.325504,-0.8135273,-0.385065,success
163651,-4.285009,-0.8077261,-0.3771768,success
163660,-4.350684,-0.8035894,-0.637674,success
163669,-4.460948,-0.8089681,-0.6302867,success
163710,-4.446531,-0.8216226,-0.23827,success
163713,-4.645157,-0.8224353,-0.3393486,success
163715,-4.64063,-0.8254172,-0.4444507,success
163722,-4.640252,-0.8239366,-0.252814,success
163724,-4.488765,-0.8232781,-0.2389184,success
163728,-4.366526,-0.8138497,-0.2398129,success
163731,-4.442531,-0.8145626,-0.3131011,success
163737,-4.416564,-0.8124962,-0.4511645,success
163740,-4.424882,-0.812215,-0.2337772,success
163750,-4.310159,-0.8128641,-0.2560048,success
163769,-4.341783,-0.8089471,-0.3304333,success
163773,-4.290181,-0.802672,-0.3467436,success
163775,-4.364989,-0.8103948,-0.2060846,success
163785,-4.30872,-0.8119095,-0.2153047,success
163793,-4.573478,-0.8176977,-0.5167361,success
163802,-4.323452,-0.8149403,-0.2388131,success
163804,-4.321225,-0.8131592,-0.2539259,success
163812,-4.492509,-0.7929392,-0.5558851,success
163815,-4.303585,-0.8104765,-0.2928251,success
163817,-4.609345,-0.816996,-0.4761637,success
163827,-4.518991,-0.8131327,-0.4699661,success
163829,-4.695745,-0.8372276,-0.432223,success
163837,-4.67433,-0.8304008,-0.398005,success
163871,-4.331144,-0.8157145,-0.2451817,success
163874,-4.392729,-0.8030413,-0.2291483,success
163880,-4.457741,-0.8129788,-0.3526879,success
163883,-4.585874,-0.7954968,-0.3149908,success
162868,-4.362181,-0.7934374,-0.1930449,success
163652,-4.181234,-0.8095598,-0.5731943,success
163748,-4.455243,-0.811946,-0.55639,success
163757,-4.168926,-0.816704,-0.540996,success
163763,-4.400507,-0.8137692,-0.5502999,success
163766,-4.463516,-0.8100447,-0.7036902,success
163779,-4.181402,-0.8100123,-0.6346043,success
163796,-4.455467,-0.8038552,-0.5984834,success
163819,-4.469155,-0.8044278,-0.6337442,success
163826,-4.14773,-0.8126563,-0.554726,success
163848,-4.226635,-0.802292,-0.6279241,success
163896,-4.368237,-0.8113055,-0.2196394,success
163901,-4.473227,-0.8050157,-0.2755643,success
163911,-4.514911,-0.8132697,-0.382032,success
163912,-4.461516,-0.8029515,-0.6414142,success
163913,-4.341455,-0.8075368,-0.3477586,success
163916,-4.235213,-0.8083789,-0.3553256,success
163919,-4.520144,-0.8170493,-0.4540318,success
163925,-4.459006,-0.8268899,-0.4959881,success
163926,-4.336673,-0.8006356,-0.4428377,success
163929,-4.465796,-0.8041856,-0.5859507,success
163956,-4.338364,-0.8139471,-0.2283383,success
163961,-4.2647,-0.8102219,-0.469307,success
163962,-4.31585,-0.8118979,-0.2290244,success
163963,-4.292862,-0.8094725,-0.2240196,success
163965,-4.635606,-0.8077523,-0.2932975,success
163967,-4.342992,-0.8100265,-0.2437181,success
163983,-4.453433,-0.8145195,-0.4654849,success
163984,-4.500425,-0.8130625,-0.3151322,success
163986,-4.632453,-0.8067054,-0.3458281,success
163989,-4.459834,-0.8130541,-0.4495736,success
163990,-4.641166,-0.8114129,-0.47958,success
163991,-4.215752,-0.8126102,-0.3897774,success
163996,-4.532363,-0.8122275,-0.446042,success
163997,-4.271317,-0.8079576,-0.3157747,success
164006,-4.28608,-0.8128015,-0.363473,success
164014,-4.272768,-0.8168513,-0.3547086,success
164016,-4.315398,-0.8090306,-0.3437905,success
164017,-4.327217,-0.8240102,-0.3583577,success
164024,-4.455976,-0.8099036,-0.6037517,success
164028,-4.676893,-0.8127001,-0.4083791,success
164040,-4.315245,-0.8103735,-0.5600034,success
164048,-4.378813,-0.8158252,-0.416689,success
164051,-4.387447,-0.8381686,-0.4050208,success
164060,-4.42459,-0.8115664,-0.4065171,success
164063,-4.449214,-0.7771095,-0.2551982,success
162161,-4.448253,-0.8255603,-0.4627748,success
162457,-4.622944,-0.8242021,-0.4553473,success
162716,-4.402269,-0.8134999,-0.18452,success
163906,-4.203363,-0.8112702,-0.6082571,success
163910,-4.188821,-0.8099105,-0.5900943,success
163921,-4.200798,-0.8128226,-0.5674886,success
163939,-4.647368,-0.8246575,-0.2488504,success
163952,-4.417764,-0.8226573,-0.2328269,success
163979,-4.639041,-0.8160741,-0.3393208,success
164065,-4.583912,-0.8268752,-0.2362051,success
164066,-4.570248,-0.8130304,-0.2309914,success
164071,-4.461015,-0.8178734,-0.2833723,success
164072,-4.433936,-0.8093522,-0.280376,success
164089,-4.39779,-0.8215612,-0.5580479,success
164091,-4.374347,-0.8189114,-0.6736385,success
164099,-4.586313,-0.819505,-0.2346416,success
164106,-4.323823,-0.8187653,-0.2189495,success
164108,-4.285032,-0.8214503,-0.2170142,success
164113,-4.377551,-0.8221012,-0.2433031,success
164114,-4.324605,-0.8180113,-0.2373349,success
164118,-4.266231,-0.8236859,-0.2651632,success
164123,-4.652109,-0.8176156,-0.3406534,success
164125,-4.462065,-0.816215,-0.579559,success
164126,-4.499865,-0.8200218,-0.3334579,success
164130,-4.285779,-0.8213784,-0.313662,success
164132,-4.336951,-0.8184965,-0.3282506,success
164133,-4.515518,-0.8217614,-0.3593661,success
164134,-4.286809,-0.8252532,-0.3316894,success
164136,-4.460829,-0.8222424,-0.5732031,success
164137,-4.418548,-0.8171037,-0.3548026,success
164139,-4.399339,-0.8182938,-0.37529,success
164142,-4.327004,-0.8189908,-0.3784474,success
164145,-4.536195,-0.8174289,-0.4247386,success
164147,-4.214734,-0.8212664,-0.3795454,success
164148,-4.339873,-0.8179054,-0.4004225,success
164150,-4.302148,-0.8153669,-0.4067521,success
164154,-4.341307,-0.8170002,-0.4356849,success
164155,-4.377223,-0.8142489,-0.454982,success
164156,-4.25226,-0.8208459,-0.301672,success
164174,-4.28375,-0.8057416,-0.4214567,success
164181,-4.342781,-0.8165329,-0.2345794,success
164187,-4.279648,-0.816526,-0.2300766,success
164216,-4.512407,-0.8041778,-0.4512883,success
164219,-4.634474,-0.827612,-0.4384002,success
164220,-4.266487,-0.7926559,-0.3463327,success
164223,-4.309115,-0.8329775,-0.352658,success
164226,-4.639651,-0.8057577,-0.3259624,success
164241,-4.304781,-0.821785,-0.2313244,success
164243,-4.393054,-0.7958997,-0.3709942,success
164247,-4.4042,-0.8219976,-0.2424646,success
164250,-4.353322,-0.8242298,-0.245173,success
164251,-4.163072,-0.8129266,-0.6426374,success
164252,-4.301688,-0.8177344,-0.3565746,success
164253,-4.373608,-0.8232103,-0.6823406,success
164254,-4.532119,-0.8253947,-0.262544,success
164258,-4.631774,-0.8216032,-0.2399697,success
164262,-4.445065,-0.8202537,-0.3711195,success
164265,-4.419637,-0.8234736,-0.2855512,success
164266,-4.26357,-0.8217105,-0.3519963,success
164269,-4.478006,-0.8081345,-0.4468722,success
164270,-4.338901,-0.8188192,-0.4458563,success
164272,-4.412675,-0.8167186,-0.4582539,success
164279,-4.333006,-0.821055,-0.2880716,success
164284,-4.49004,-0.8242471,-0.2282651,success
164288,-4.426211,-0.8194237,-0.2390197,success
164289,-4.442869,-0.8179808,-0.3724937,success
164304,-4.438901,-0.8217642,-0.4592369,success
164305,-4.325552,-0.8204498,-0.209043,success
164306,-4.632666,-0.8257118,-0.235148,success
164308,-4.311234,-0.8235437,-0.503749,success
164313,-4.451626,-0.8215047,-0.4861598,success
164318,-4.274042,-0.8182455,-0.2438366,success
164326,-4.269425,-0.8193379,-0.3270486,success
164332,-4.680285,-0.8358861,-0.4678748,success
164335,-4.179168,-0.8110707,-0.5742098,success
164339,-4.511118,-0.8240089,-0.4950035,success
164341,-4.231649,-0.8134757,-0.4207674,success
164346,-4.379277,-0.8234839,-0.4957452,success
164354,-4.393874,-0.8302309,-0.2166556,success
164357,-4.392408,-0.8245738,-0.5081983,success
164360,-4.291062,-0.8200266,-0.3132865,success
164375,-4.499236,-0.837384,-0.675036,success
164384,-4.504457,-0.8261611,-0.504301,success
164400,-4.466404,-0.8206248,-0.2901177,success
164414,-4.372809,-0.8116974,-0.2762883,success
162626,-4.524239,-0.8276449,-0.2398274,success
164425,-4.470824,-0.8205895,-0.2848291,success
164427,-4.644464,-0.8286149,-0.3049805,success
164428,-4.650637,-0.8398893,-0.3213691,success
164433,-4.535166,-0.8268855,-0.4303585,success
164444,-4.524667,-0.8274042,-0.240009,success
164447,-4.46148,-0.8265802,-0.2417133,success
164448,-4.447265,-0.8305138,-0.2438745,success
164449,-4.263405,-0.8178586,-0.2323542,success
164451,-4.389682,-0.8293046,-0.2456947,success
164456,-4.254989,-0.82106,-0.268876,success
164458,-4.473766,-0.8280267,-0.2860371,success
164461,-4.333026,-0.8247046,-0.288764,success
164464,-4.402471,-0.8219883,-0.3652132,success
164468,-4.336189,-0.8264999,-0.398786,success
164474,-4.332759,-0.8228504,-0.4468996,success
164475,-4.339425,-0.8237898,-0.456068,success
164484,-4.297222,-0.8196314,-0.5288464,success
164485,-4.586905,-0.8264689,-0.2254966,success
164486,-4.494799,-0.8302926,-0.2309795,success
164513,-4.17654,-0.8147908,-0.6616318,success
164514,-4.246401,-0.8272565,-0.3437509,success
164528,-4.235841,-0.823258,-0.3393568,success
164531,-4.265435,-0.8264664,-0.349449,success
164532,-4.431138,-0.8222737,-0.5730655,success
164537,-4.519821,-0.8287085,-0.4857336,success
164539,-4.278905,-0.8221573,-0.3843113,success
164555,-4.292147,-0.8058195,-0.4422961,success
164559,-4.270032,-0.8113574,-0.3416669,success
164560,-4.388183,-0.8287446,-0.3355461,success
164562,-4.506094,-0.8234552,-0.3084998,success
164572,-4.358421,-0.8283755,-0.2126146,success
164579,-4.361953,-0.822875,-0.2705155,success
164580,-4.331513,-0.8255987,-0.3021779,success
164582,-4.268508,-0.8255038,-0.3534618,success
164589,-4.257164,-0.8286194,-0.221909,success
164590,-4.257801,-0.8263842,-0.2318262,success
164594,-4.494647,-0.824429,-0.2394133,success
164598,-4.255763,-0.8335713,-0.2682121,success
164605,-4.238286,-0.8245673,-0.2926942,success
164607,-4.230477,-0.8330862,-0.3013549,success
164611,-4.649696,-0.8156146,-0.3388374,success
164612,-4.333541,-0.8291472,-0.3453111,success
164618,-4.344261,-0.8191416,-0.5187496,success
164619,-4.216704,-0.8226802,-0.3627206,success
164626,-4.338044,-0.8232358,-0.4187387,success
164634,-4.28505,-0.8215925,-0.2238803,success
164635,-4.286277,-0.8108532,-0.5826422,success
164641,-4.267079,-0.821008,-0.4552163,success
164645,-4.171868,-0.8256996,-0.6239744,success
164649,-4.281217,-0.8231276,-0.4586089,success
164650,-4.311624,-0.8337092,-0.2641926,success
164665,-4.249044,-0.8327045,-0.2577599,success
164668,-4.576116,-0.8253607,-0.2182977,success
164671,-4.464268,-0.821735,-0.5869054,success
164686,-4.264845,-0.8219449,-0.2988361,success
164687,-4.237218,-0.831771,-0.2769813,success
164715,-4.63515,-0.8273305,-0.440309,success
164726,-4.453677,-0.8335397,-0.2394194,success
164741,-4.300667,-0.8278057,-0.2220295,success
164743,-4.494601,-0.8257875,-0.2388124,success
164755,-4.301295,-0.8190495,-0.3572644,success
164757,-4.340028,-0.8358986,-0.3802123,success
164762,-4.570452,-0.8050166,-0.441153,success
164768,-4.462064,-0.8202996,-0.5540369,success
164772,-4.451849,-0.8068312,-0.5485732,success
164785,-4.322602,-0.8295736,-0.2123808,success
164786,-4.266737,-0.8212048,-0.2107185,success
164789,-4.412557,-0.8228325,-0.2120931,success
164791,-4.3972,-0.8143706,-0.5605029,success
164792,-4.583618,-0.8222542,-0.2079616,success
164793,-4.58495,-0.821053,-0.2237318,success
164800,-4.610404,-0.818697,-0.2330245,success
164803,-4.397146,-0.8244357,-0.2435952,success
164804,-4.332283,-0.8256302,-0.2555493,success
164807,-4.255081,-0.8279129,-0.2655164,success
164809,-4.360425,-0.8211678,-0.2679865,success
164813,-4.227735,-0.8258464,-0.285542,success
164821,-4.452752,-0.8179863,-0.4902891,success
164822,-4.497564,-0.8147313,-0.3164183,success
164823,-4.397578,-0.8177684,-0.3369595,success
164824,-4.382757,-0.8192624,-0.3391724,success
164828,-4.280031,-0.8212875,-0.3578243,success
164830,-4.202718,-0.8206041,-0.4648436,success
164846,-4.294652,-0.8210048,-0.4138045,success
164850,-4.425016,-0.8089195,-0.5422547,success
164858,-4.556069,-0.8185162,-0.2122567,success
164860,-4.541771,-0.8220089,-0.2104359,success
164862,-4.328748,-0.822038,-0.3270949,success
164889,-4.356569,-0.8059378,-0.4232569,success
164892,-4.375587,-0.8255381,-0.4264334,success
164896,-4.250176,-0.8195993,-0.3680925,success
164899,-4.46734,-0.8267935,-0.3291174,success
164905,-4.518427,-0.804591,-0.2622958,success
164915,-4.454664,-0.7959114,-0.3394862,success
163367,-4.463066,-0.8138042,-0.5697432,success
163418,-4.46131,-0.8224288,-0.2400316,success
164920,-4.36178,-0.824426,-0.2450823,success
164921,-4.347281,-0.8129265,-0.2399967,success
164922,-4.5772,-0.8315141,-0.2374417,success
164923,-4.553411,-0.8304612,-0.2385596,success
164934,-4.27949,-0.8167744,-0.1959774,success
164948,-4.513396,-0.8240255,-0.2822926,success
164953,-4.440541,-0.8202788,-0.3170398,success
164960,-4.407422,-0.8058521,-0.444153,success
164964,-4.293396,-0.8152677,-0.2018042,success
164965,-4.34286,-0.8232567,-0.2049397,success
164966,-4.252071,-0.8154872,-0.2423858,success
164967,-4.545376,-0.8282663,-0.2045516,success
164968,-4.49034,-0.8255541,-0.2289223,success
164970,-4.588962,-0.8298258,-0.1998451,success
164972,-4.244681,-0.8155841,-0.2211331,success
164975,-4.346749,-0.8127376,-0.52048,success
164977,-4.362741,-0.8225487,-0.2241425,success
164979,-4.37332,-0.8231561,-0.2080981,success
164981,-4.349977,-0.8234796,-0.2058747,success
164982,-4.236218,-0.821057,-0.2622224,success
164990,-4.251355,-0.8091548,-0.5844203,success
164992,-4.388954,-0.8250021,-0.1987916,success
164994,-4.346683,-0.8215949,-0.1990582,success
164997,-4.35256,-0.8244647,-0.199697,success
164999,-4.256638,-0.8171346,-0.2906049,success
165000,-4.310793,-0.8200026,-0.20092,success
165011,-4.301516,-0.8150244,-0.4837968,success
165016,-4.301308,-0.8155879,-0.4753031,success
165020,-4.554718,-0.821364,-0.3304101,success
165023,-4.271196,-0.8161687,-0.3475105,success
165026,-4.520255,-0.8230225,-0.4566446,success
165027,-4.328824,-0.8086624,-0.34748,success
165031,-4.277831,-0.8170258,-0.4402428,success
165036,-4.389848,-0.8254104,-0.2198146,success
165041,-4.340093,-0.8209948,-0.2361763,success
165051,-4.398397,-0.8253881,-0.2045779,success
165053,-4.40795,-0.8248762,-0.1991356,success
165083,-4.391423,-0.8131393,-0.3849196,success
165085,-4.227414,-0.8209601,-0.3495194,success
165089,-4.388336,-0.8155872,-0.2911663,success
165095,-4.439036,-0.853034,-0.2323287,success
165100,-4.40787,-0.8060789,-0.2718835,success
165029,-4.648576,-0.8231303,-0.4063178,success
165107,-4.282629,-0.8225047,-0.2011077,success
165110,-4.440501,-0.8314361,-0.1896922,success
165115,-4.415698,-0.8169504,-0.2378814,success
165117,-4.332613,-0.8202042,-0.2881677,success
165121,-4.34301,-0.8130235,-0.317191,success
165124,-4.340973,-0.8277807,-0.3524889,success
165131,-4.229136,-0.8154455,-0.4230507,success
165147,-4.393618,-0.8246015,-0.1919481,success
165149,-4.536747,-0.8320834,-0.178897,success
165151,-4.261564,-0.8185942,-0.2187593,success
165153,-4.387586,-0.8233424,-0.2080269,success
165155,-4.320951,-0.8242889,-0.2210508,success
165162,-4.439801,-0.8254954,-0.2377531,success
165179,-4.499055,-0.8249438,-0.2833724,success
165182,-4.334843,-0.8214019,-0.3093136,success
165185,-4.263316,-0.816192,-0.3215363,success
165200,-4.339033,-0.81709,-0.3999494,success
165202,-4.307654,-0.8221563,-0.4019067,success
165205,-4.40312,-0.8183448,-0.3626139,success
165221,-4.558573,-0.8285196,-0.2267899,success
165226,-4.34214,-0.8261274,-0.1964776,success
165228,-4.311545,-0.8234975,-0.3614801,success
165233,-4.504355,-0.823764,-0.2228516,success
165257,-4.410625,-0.8400983,-0.3606512,success
165259,-4.389399,-0.8287074,-0.3355034,success
165211,-4.23576,-0.8223502,-0.6112041,success
165231,-4.581687,-0.8347508,-0.2220134,success
165262,-4.528833,-0.8353291,-0.277807,success
165281,-4.35931,-0.8269202,-0.2124346,success
165282,-4.300348,-0.8317254,-0.2236889,success
165283,-4.417748,-0.8338254,-0.2323003,success
165286,-4.263809,-0.8162457,-0.2617942,success
165294,-4.278017,-0.8249349,-0.363907,success
165308,-4.289437,-0.8202934,-0.189002,success
165309,-4.375683,-0.8269222,-0.1865833,success
165313,-4.365895,-0.8235492,-0.1898666,success
165314,-4.399472,-0.8345634,-0.1907603,success
165329,-4.410868,-0.8318389,-0.2469268,success
165368,-4.440489,-0.8315575,-0.2110505,success
165384,-4.490013,-0.8226965,-0.1698039,success
